Lig147/out.pdbqt:REMARK VINA RESULT:      -5.6      3.223      4.905
Lig147/out.pdbqt:REMARK VINA RESULT:      -5.6      4.030      7.419
Lig147/out.pdbqt:REMARK VINA RESULT:      -5.6      5.009      7.777
Lig147/out.pdbqt:REMARK VINA RESULT:      -5.4      3.925      6.535
Lig147/out.pdbqt:REMARK VINA RESULT:      -5.4      3.780      5.984
Lig147/out.pdbqt:REMARK VINA RESULT:      -5.4      5.806      7.889
Lig147/out.pdbqt:REMARK VINA RESULT:      -5.4      4.712      7.954
Lig147/out.pdbqt:REMARK VINA RESULT:      -5.3      4.702      7.653
Lig148/out.pdbqt:REMARK VINA RESULT:      -6.4      0.000      0.000
Lig148/out.pdbqt:REMARK VINA RESULT:      -6.2      2.089      5.612
Lig148/out.pdbqt:REMARK VINA RESULT:      -5.9      2.046      5.444
Lig148/out.pdbqt:REMARK VINA RESULT:      -5.8      2.308      3.665
Lig148/out.pdbqt:REMARK VINA RESULT:      -5.7      2.019      2.607
Lig148/out.pdbqt:REMARK VINA RESULT:      -5.6      3.326      5.734
Lig148/out.pdbqt:REMARK VINA RESULT:      -5.6      1.994      2.555
Lig148/out.pdbqt:REMARK VINA RESULT:      -5.6      2.537      5.467
Lig148/out.pdbqt:REMARK VINA RESULT:      -5.5      3.017      6.302
Lig148/out.pdbqt:REMARK VINA RESULT:      -5.5      2.311      4.910
Lig148/out.pdbqt:REMARK VINA RESULT:      -5.4      3.003      5.921
Lig148/out.pdbqt:REMARK VINA RESULT:      -5.4      4.706      7.604
Lig148/out.pdbqt:REMARK VINA RESULT:      -5.4      2.807      4.378
Lig148/out.pdbqt:REMARK VINA RESULT:      -5.3      3.409      6.839
Lig148/out.pdbqt:REMARK VINA RESULT:      -5.3      2.638      5.765
Lig148/out.pdbqt:REMARK VINA RESULT:      -5.3      3.436      6.392
Lig148/out.pdbqt:REMARK VINA RESULT:      -5.2      4.265      7.236
Lig148/out.pdbqt:REMARK VINA RESULT:      -5.2      3.629      5.087
Lig148/out.pdbqt:REMARK VINA RESULT:      -5.1      3.396      7.069
Lig148/out.pdbqt:REMARK VINA RESULT:      -5.1      2.228      5.526
Lig149/out.pdbqt:REMARK VINA RESULT:      -6.4      0.000      0.000
Lig149/out.pdbqt:REMARK VINA RESULT:      -6.2      2.307      3.774
Lig149/out.pdbqt:REMARK VINA RESULT:      -6.2      1.161      1.707
Lig149/out.pdbqt:REMARK VINA RESULT:      -5.9      3.272      5.510
Lig149/out.pdbqt:REMARK VINA RESULT:      -5.8      2.956      5.086
Lig149/out.pdbqt:REMARK VINA RESULT:      -5.8      3.152      5.316
Lig149/out.pdbqt:REMARK VINA RESULT:      -5.7      2.549      5.886
Lig149/out.pdbqt:REMARK VINA RESULT:      -5.7      1.626      4.889
Lig149/out.pdbqt:REMARK VINA RESULT:      -5.6      2.859      3.688
Lig149/out.pdbqt:REMARK VINA RESULT:      -5.5      2.706      4.263
Lig149/out.pdbqt:REMARK VINA RESULT:      -5.5      2.893      5.960
Lig149/out.pdbqt:REMARK VINA RESULT:      -5.4      2.932      5.921
Lig149/out.pdbqt:REMARK VINA RESULT:      -5.3      2.777      3.624
Lig149/out.pdbqt:REMARK VINA RESULT:      -5.3      2.633      5.521
Lig149/out.pdbqt:REMARK VINA RESULT:      -5.2      2.932      5.754
Lig149/out.pdbqt:REMARK VINA RESULT:      -5.2      3.370      6.274
Lig149/out.pdbqt:REMARK VINA RESULT:      -5.2      3.202      5.411
Lig149/out.pdbqt:REMARK VINA RESULT:      -5.2      3.319      6.447
Lig149/out.pdbqt:REMARK VINA RESULT:      -5.2      4.002      6.545
Lig149/out.pdbqt:REMARK VINA RESULT:      -5.1      3.636      6.413
Lig14/out.pdbqt:REMARK VINA RESULT:      -5.7      0.000      0.000
Lig14/out.pdbqt:REMARK VINA RESULT:      -5.6      3.891      5.828
Lig14/out.pdbqt:REMARK VINA RESULT:      -5.3      2.352      3.318
Lig14/out.pdbqt:REMARK VINA RESULT:      -5.3      2.247      3.353
Lig14/out.pdbqt:REMARK VINA RESULT:      -5.3      1.935      5.324
Lig14/out.pdbqt:REMARK VINA RESULT:      -5.3      4.085      6.776
Lig14/out.pdbqt:REMARK VINA RESULT:      -5.3      2.435      5.775
Lig14/out.pdbqt:REMARK VINA RESULT:      -5.2      2.959      6.556
Lig14/out.pdbqt:REMARK VINA RESULT:      -5.2      3.877      7.877
Lig14/out.pdbqt:REMARK VINA RESULT:      -5.0      3.279      5.260
Lig14/out.pdbqt:REMARK VINA RESULT:      -5.0      3.772      5.919
Lig14/out.pdbqt:REMARK VINA RESULT:      -5.0      2.247      6.039
Lig14/out.pdbqt:REMARK VINA RESULT:      -4.9      3.288      5.017
Lig14/out.pdbqt:REMARK VINA RESULT:      -4.8      1.946      2.421
Lig14/out.pdbqt:REMARK VINA RESULT:      -4.8      2.558      5.603
Lig14/out.pdbqt:REMARK VINA RESULT:      -4.8      2.575      5.116
Lig14/out.pdbqt:REMARK VINA RESULT:      -4.8      3.204      4.980
Lig14/out.pdbqt:REMARK VINA RESULT:      -4.7      2.043      5.412
Lig14/out.pdbqt:REMARK VINA RESULT:      -4.6      2.458      5.456
Lig14/out.pdbqt:REMARK VINA RESULT:      -4.4      2.915      4.737
Lig150/out.pdbqt:REMARK VINA RESULT:      -6.3      0.000      0.000
Lig150/out.pdbqt:REMARK VINA RESULT:      -6.0      2.396      4.019
Lig150/out.pdbqt:REMARK VINA RESULT:      -5.9      1.431      2.011
Lig150/out.pdbqt:REMARK VINA RESULT:      -5.8      3.048      5.301
Lig150/out.pdbqt:REMARK VINA RESULT:      -5.7      2.123      2.404
Lig150/out.pdbqt:REMARK VINA RESULT:      -5.7      2.715      7.250
Lig150/out.pdbqt:REMARK VINA RESULT:      -5.7      3.028      4.109
Lig150/out.pdbqt:REMARK VINA RESULT:      -5.6      1.524      5.338
Lig150/out.pdbqt:REMARK VINA RESULT:      -5.6      3.414      6.523
Lig150/out.pdbqt:REMARK VINA RESULT:      -5.6      2.918      5.915
Lig150/out.pdbqt:REMARK VINA RESULT:      -5.5      2.316      5.546
Lig150/out.pdbqt:REMARK VINA RESULT:      -5.5      2.969      5.250
Lig150/out.pdbqt:REMARK VINA RESULT:      -5.5      2.979      6.187
Lig150/out.pdbqt:REMARK VINA RESULT:      -5.5      1.853      5.325
Lig150/out.pdbqt:REMARK VINA RESULT:      -5.4      2.926      6.031
Lig150/out.pdbqt:REMARK VINA RESULT:      -5.4      2.390      5.302
Lig150/out.pdbqt:REMARK VINA RESULT:      -5.3      4.668      7.831
Lig150/out.pdbqt:REMARK VINA RESULT:      -5.3      3.136      5.508
Lig150/out.pdbqt:REMARK VINA RESULT:      -5.3      3.473      6.258
Lig150/out.pdbqt:REMARK VINA RESULT:      -5.3      2.451      5.032
Lig151/out.pdbqt:REMARK VINA RESULT:      -6.7      0.000      0.000
Lig151/out.pdbqt:REMARK VINA RESULT:      -6.2      1.726      2.089
Lig151/out.pdbqt:REMARK VINA RESULT:      -6.2      2.498      3.455
Lig151/out.pdbqt:REMARK VINA RESULT:      -6.0      2.406      2.862
Lig151/out.pdbqt:REMARK VINA RESULT:      -6.0      1.957      2.352
Lig151/out.pdbqt:REMARK VINA RESULT:      -6.0      2.225      6.021
Lig151/out.pdbqt:REMARK VINA RESULT:      -5.8      2.506      3.698
Lig151/out.pdbqt:REMARK VINA RESULT:      -5.8      3.152      6.399
Lig151/out.pdbqt:REMARK VINA RESULT:      -5.8      2.217      5.146
Lig151/out.pdbqt:REMARK VINA RESULT:      -5.8      2.054      4.637
Lig151/out.pdbqt:REMARK VINA RESULT:      -5.8      2.524      4.980
Lig151/out.pdbqt:REMARK VINA RESULT:      -5.7      2.245      5.440
Lig151/out.pdbqt:REMARK VINA RESULT:      -5.6      2.925      6.532
Lig151/out.pdbqt:REMARK VINA RESULT:      -5.6      3.960      6.562
Lig151/out.pdbqt:REMARK VINA RESULT:      -5.6      3.786      4.990
Lig151/out.pdbqt:REMARK VINA RESULT:      -5.5      2.670      3.294
Lig151/out.pdbqt:REMARK VINA RESULT:      -5.5      2.837      5.096
Lig151/out.pdbqt:REMARK VINA RESULT:      -5.5      6.397      8.825
Lig151/out.pdbqt:REMARK VINA RESULT:      -5.4      2.483      4.387
Lig152/out.pdbqt:REMARK VINA RESULT:      -6.7      0.000      0.000
Lig152/out.pdbqt:REMARK VINA RESULT:      -6.4      4.842      7.302
Lig152/out.pdbqt:REMARK VINA RESULT:      -6.2      2.040      2.817
Lig152/out.pdbqt:REMARK VINA RESULT:      -6.0      5.356      7.341
Lig152/out.pdbqt:REMARK VINA RESULT:      -6.0      2.170      2.578
Lig152/out.pdbqt:REMARK VINA RESULT:      -6.0      2.968      6.480
Lig152/out.pdbqt:REMARK VINA RESULT:      -6.0      2.051      2.619
Lig152/out.pdbqt:REMARK VINA RESULT:      -5.9      2.478      3.745
Lig152/out.pdbqt:REMARK VINA RESULT:      -5.8      3.081      3.929
Lig152/out.pdbqt:REMARK VINA RESULT:      -5.8      4.834      6.836
Lig152/out.pdbqt:REMARK VINA RESULT:      -5.7      3.246      6.351
Lig152/out.pdbqt:REMARK VINA RESULT:      -5.7      2.357      5.040
Lig152/out.pdbqt:REMARK VINA RESULT:      -5.7      3.644      4.894
Lig152/out.pdbqt:REMARK VINA RESULT:      -5.7      2.827      6.256
Lig152/out.pdbqt:REMARK VINA RESULT:      -5.7      1.893      4.887
Lig152/out.pdbqt:REMARK VINA RESULT:      -5.7      7.906     10.291
Lig152/out.pdbqt:REMARK VINA RESULT:      -5.7      2.738      3.142
Lig152/out.pdbqt:REMARK VINA RESULT:      -5.6      2.057      4.148
Lig152/out.pdbqt:REMARK VINA RESULT:      -5.6      2.465      6.298
Lig152/out.pdbqt:REMARK VINA RESULT:      -5.4      3.040      6.631
Lig153/out.pdbqt:REMARK VINA RESULT:      -6.5      0.000      0.000
Lig153/out.pdbqt:REMARK VINA RESULT:      -6.4      1.971      4.466
Lig153/out.pdbqt:REMARK VINA RESULT:      -6.3      4.247      5.669
Lig153/out.pdbqt:REMARK VINA RESULT:      -6.3      2.352      3.169
Lig153/out.pdbqt:REMARK VINA RESULT:      -6.2      1.708      4.328
Lig153/out.pdbqt:REMARK VINA RESULT:      -6.1      2.128      3.399
Lig153/out.pdbqt:REMARK VINA RESULT:      -6.1      2.171      5.159
Lig153/out.pdbqt:REMARK VINA RESULT:      -6.1      2.273      5.661
Lig153/out.pdbqt:REMARK VINA RESULT:      -6.0      2.523      4.787
Lig153/out.pdbqt:REMARK VINA RESULT:      -6.0      4.308      7.532
Lig153/out.pdbqt:REMARK VINA RESULT:      -5.9      3.638      6.848
Lig153/out.pdbqt:REMARK VINA RESULT:      -5.8      2.190      4.270
Lig153/out.pdbqt:REMARK VINA RESULT:      -5.8      2.496      4.322
Lig153/out.pdbqt:REMARK VINA RESULT:      -5.8      3.136      4.979
Lig153/out.pdbqt:REMARK VINA RESULT:      -5.7      2.355      6.105
Lig153/out.pdbqt:REMARK VINA RESULT:      -5.7      2.693      5.180
Lig153/out.pdbqt:REMARK VINA RESULT:      -5.7      1.822      2.768
Lig153/out.pdbqt:REMARK VINA RESULT:      -5.6      2.596      6.770
Lig153/out.pdbqt:REMARK VINA RESULT:      -5.6      3.369      6.402
Lig153/out.pdbqt:REMARK VINA RESULT:      -5.6      2.592      3.459
Lig154/out.pdbqt:REMARK VINA RESULT:      -7.8      0.000      0.000
Lig154/out.pdbqt:REMARK VINA RESULT:      -7.8      2.458      4.562
Lig154/out.pdbqt:REMARK VINA RESULT:      -7.6      1.943      4.086
Lig154/out.pdbqt:REMARK VINA RESULT:      -7.5      2.582      4.697
Lig154/out.pdbqt:REMARK VINA RESULT:      -7.5      1.629      2.169
Lig154/out.pdbqt:REMARK VINA RESULT:      -7.2      3.531      5.518
Lig154/out.pdbqt:REMARK VINA RESULT:      -7.2      2.550      4.829
Lig154/out.pdbqt:REMARK VINA RESULT:      -7.1      2.687      4.784
Lig154/out.pdbqt:REMARK VINA RESULT:      -6.9      4.661      6.416
Lig154/out.pdbqt:REMARK VINA RESULT:      -6.9      3.274      4.684
Lig154/out.pdbqt:REMARK VINA RESULT:      -6.9      3.393      5.711
Lig154/out.pdbqt:REMARK VINA RESULT:      -6.9      2.733      4.379
Lig154/out.pdbqt:REMARK VINA RESULT:      -6.8      4.378      7.841
Lig154/out.pdbqt:REMARK VINA RESULT:      -6.8      4.352      5.937
Lig154/out.pdbqt:REMARK VINA RESULT:      -6.8      3.623      6.829
Lig154/out.pdbqt:REMARK VINA RESULT:      -6.8      4.161      7.196
Lig154/out.pdbqt:REMARK VINA RESULT:      -6.7      5.987      8.522
Lig154/out.pdbqt:REMARK VINA RESULT:      -6.7      3.061      4.470
Lig154/out.pdbqt:REMARK VINA RESULT:      -6.6      3.688      6.869
Lig154/out.pdbqt:REMARK VINA RESULT:      -6.4      3.972      5.649
Lig155/out.pdbqt:REMARK VINA RESULT:      -7.5      0.000      0.000
Lig155/out.pdbqt:REMARK VINA RESULT:      -7.5      1.458      2.119
Lig155/out.pdbqt:REMARK VINA RESULT:      -7.5      2.582      5.066
Lig155/out.pdbqt:REMARK VINA RESULT:      -7.5      3.386      7.094
Lig155/out.pdbqt:REMARK VINA RESULT:      -7.3      3.845      7.497
Lig155/out.pdbqt:REMARK VINA RESULT:      -7.3      3.303      4.762
Lig155/out.pdbqt:REMARK VINA RESULT:      -7.2      2.145      4.698
Lig155/out.pdbqt:REMARK VINA RESULT:      -7.1      3.824      6.346
Lig155/out.pdbqt:REMARK VINA RESULT:      -7.1      3.309      5.815
Lig155/out.pdbqt:REMARK VINA RESULT:      -7.1      2.400      3.092
Lig155/out.pdbqt:REMARK VINA RESULT:      -7.1      3.416      5.008
Lig155/out.pdbqt:REMARK VINA RESULT:      -6.9      3.213      6.051
Lig155/out.pdbqt:REMARK VINA RESULT:      -6.8      3.611      6.318
Lig155/out.pdbqt:REMARK VINA RESULT:      -6.7      5.548      7.404
Lig155/out.pdbqt:REMARK VINA RESULT:      -6.7      3.911      5.620
Lig155/out.pdbqt:REMARK VINA RESULT:      -6.6      3.274      4.672
Lig155/out.pdbqt:REMARK VINA RESULT:      -6.6      4.622      7.349
Lig155/out.pdbqt:REMARK VINA RESULT:      -6.5      3.549      5.083
Lig155/out.pdbqt:REMARK VINA RESULT:      -6.5      2.673      4.963
Lig155/out.pdbqt:REMARK VINA RESULT:      -6.4      4.295      7.852
Lig156/out.pdbqt:REMARK VINA RESULT:      -7.5      0.000      0.000
Lig156/out.pdbqt:REMARK VINA RESULT:      -7.5      2.453      4.856
Lig156/out.pdbqt:REMARK VINA RESULT:      -7.4      3.278      6.213
Lig156/out.pdbqt:REMARK VINA RESULT:      -7.3      3.151      6.606
Lig156/out.pdbqt:REMARK VINA RESULT:      -7.3      3.078      4.542
Lig156/out.pdbqt:REMARK VINA RESULT:      -7.2      3.359      6.933
Lig156/out.pdbqt:REMARK VINA RESULT:      -7.2      3.431      7.499
Lig156/out.pdbqt:REMARK VINA RESULT:      -7.1      2.439      5.188
Lig156/out.pdbqt:REMARK VINA RESULT:      -7.1      3.365      6.116
Lig156/out.pdbqt:REMARK VINA RESULT:      -7.0      4.716      6.726
Lig156/out.pdbqt:REMARK VINA RESULT:      -6.9      2.007      3.029
Lig156/out.pdbqt:REMARK VINA RESULT:      -6.9      3.826      8.249
Lig156/out.pdbqt:REMARK VINA RESULT:      -6.9      2.984      5.513
Lig156/out.pdbqt:REMARK VINA RESULT:      -6.8      3.475      6.144
Lig156/out.pdbqt:REMARK VINA RESULT:      -6.8      2.867      5.807
Lig156/out.pdbqt:REMARK VINA RESULT:      -6.8      4.047      6.862
Lig156/out.pdbqt:REMARK VINA RESULT:      -6.8      3.049      5.310
Lig156/out.pdbqt:REMARK VINA RESULT:      -6.7      4.376      6.737
Lig156/out.pdbqt:REMARK VINA RESULT:      -6.5      6.440      9.351
Lig157/out.pdbqt:REMARK VINA RESULT:      -6.0      0.000      0.000
Lig157/out.pdbqt:REMARK VINA RESULT:      -5.7      3.925      7.068
Lig157/out.pdbqt:REMARK VINA RESULT:      -5.6      2.587      3.956
Lig157/out.pdbqt:REMARK VINA RESULT:      -5.5      4.872      7.643
Lig157/out.pdbqt:REMARK VINA RESULT:      -5.4      4.695      6.832
Lig157/out.pdbqt:REMARK VINA RESULT:      -5.4      3.704      5.818
Lig157/out.pdbqt:REMARK VINA RESULT:      -5.4      4.843      7.035
Lig157/out.pdbqt:REMARK VINA RESULT:      -5.2      4.816      6.805
Lig157/out.pdbqt:REMARK VINA RESULT:      -5.1      4.965      8.410
Lig157/out.pdbqt:REMARK VINA RESULT:      -5.1      4.658      8.931
Lig157/out.pdbqt:REMARK VINA RESULT:      -5.0      3.053      4.749
Lig157/out.pdbqt:REMARK VINA RESULT:      -5.0      6.832      8.575
Lig157/out.pdbqt:REMARK VINA RESULT:      -4.9      5.093      6.856
Lig157/out.pdbqt:REMARK VINA RESULT:      -4.9      6.031      9.124
Lig157/out.pdbqt:REMARK VINA RESULT:      -4.9      4.121      5.598
Lig157/out.pdbqt:REMARK VINA RESULT:      -4.8      4.045      6.613
Lig157/out.pdbqt:REMARK VINA RESULT:      -4.8      3.428      4.572
Lig157/out.pdbqt:REMARK VINA RESULT:      -4.8      5.486      8.162
Lig157/out.pdbqt:REMARK VINA RESULT:      -4.8      5.637      7.385
Lig157/out.pdbqt:REMARK VINA RESULT:      -4.7      5.969      7.928
Lig158/out.pdbqt:REMARK VINA RESULT:      -5.7      0.000      0.000
Lig158/out.pdbqt:REMARK VINA RESULT:      -5.7      2.388      3.099
Lig158/out.pdbqt:REMARK VINA RESULT:      -5.6      5.354      8.136
Lig158/out.pdbqt:REMARK VINA RESULT:      -5.5      3.376      6.469
Lig158/out.pdbqt:REMARK VINA RESULT:      -5.4      4.216      5.135
Lig158/out.pdbqt:REMARK VINA RESULT:      -5.4      3.406      4.596
Lig158/out.pdbqt:REMARK VINA RESULT:      -5.4      4.162      6.853
Lig158/out.pdbqt:REMARK VINA RESULT:      -5.2      4.608      5.828
Lig158/out.pdbqt:REMARK VINA RESULT:      -4.9      4.792      7.645
Lig158/out.pdbqt:REMARK VINA RESULT:      -4.9      3.289      4.227
Lig158/out.pdbqt:REMARK VINA RESULT:      -4.8      2.013      2.994
Lig158/out.pdbqt:REMARK VINA RESULT:      -4.8      7.802      9.423
Lig158/out.pdbqt:REMARK VINA RESULT:      -4.8      3.107      5.444
Lig158/out.pdbqt:REMARK VINA RESULT:      -4.7      2.310      2.886
Lig158/out.pdbqt:REMARK VINA RESULT:      -4.6      2.994      6.051
Lig158/out.pdbqt:REMARK VINA RESULT:      -4.6      3.155      4.819
Lig158/out.pdbqt:REMARK VINA RESULT:      -4.6      7.806      9.901
Lig158/out.pdbqt:REMARK VINA RESULT:      -4.5      2.637      3.151
Lig158/out.pdbqt:REMARK VINA RESULT:      -4.4      5.266      7.194
Lig158/out.pdbqt:REMARK VINA RESULT:      -4.4      6.444      8.619
Lig159/out.pdbqt:REMARK VINA RESULT:      -6.4      0.000      0.000
Lig159/out.pdbqt:REMARK VINA RESULT:      -6.1      2.685      3.570
Lig159/out.pdbqt:REMARK VINA RESULT:      -5.9      2.614      6.059
Lig159/out.pdbqt:REMARK VINA RESULT:      -5.8      1.794      1.977
Lig159/out.pdbqt:REMARK VINA RESULT:      -5.8      2.551      5.998
Lig159/out.pdbqt:REMARK VINA RESULT:      -5.5      2.241      6.332
Lig159/out.pdbqt:REMARK VINA RESULT:      -5.4      3.947      7.922
Lig159/out.pdbqt:REMARK VINA RESULT:      -5.4      3.478      6.933
Lig159/out.pdbqt:REMARK VINA RESULT:      -5.4      3.306      7.298
Lig159/out.pdbqt:REMARK VINA RESULT:      -5.4      5.836      7.388
Lig159/out.pdbqt:REMARK VINA RESULT:      -5.4      6.295      8.552
Lig159/out.pdbqt:REMARK VINA RESULT:      -5.2      4.255      6.780
Lig159/out.pdbqt:REMARK VINA RESULT:      -5.1      3.928      7.500
Lig159/out.pdbqt:REMARK VINA RESULT:      -5.1      4.908      7.333
Lig159/out.pdbqt:REMARK VINA RESULT:      -5.1      3.334      7.029
Lig159/out.pdbqt:REMARK VINA RESULT:      -4.9      4.891      7.368
Lig159/out.pdbqt:REMARK VINA RESULT:      -4.8      3.724      5.420
Lig159/out.pdbqt:REMARK VINA RESULT:      -4.7      4.026      5.920
Lig159/out.pdbqt:REMARK VINA RESULT:      -4.7      5.790      7.457
Lig159/out.pdbqt:REMARK VINA RESULT:      -4.7      3.183      5.225
Lig15/out.pdbqt:REMARK VINA RESULT:      -5.7      0.000      0.000
Lig15/out.pdbqt:REMARK VINA RESULT:      -5.6      1.990      5.382
Lig15/out.pdbqt:REMARK VINA RESULT:      -5.5      2.873      5.026
Lig15/out.pdbqt:REMARK VINA RESULT:      -5.5      2.489      4.592
Lig15/out.pdbqt:REMARK VINA RESULT:      -5.4      1.843      3.741
Lig15/out.pdbqt:REMARK VINA RESULT:      -5.4      2.422      5.339
Lig15/out.pdbqt:REMARK VINA RESULT:      -5.3      2.271      4.716
Lig15/out.pdbqt:REMARK VINA RESULT:      -5.3      2.730      5.541
Lig15/out.pdbqt:REMARK VINA RESULT:      -5.2      2.304      4.116
Lig15/out.pdbqt:REMARK VINA RESULT:      -5.2      1.972      3.822
Lig15/out.pdbqt:REMARK VINA RESULT:      -5.1      2.179      3.453
Lig15/out.pdbqt:REMARK VINA RESULT:      -5.1      2.525      5.132
Lig15/out.pdbqt:REMARK VINA RESULT:      -5.0      1.957      2.438
Lig15/out.pdbqt:REMARK VINA RESULT:      -5.0      7.242      8.694
Lig15/out.pdbqt:REMARK VINA RESULT:      -4.9      3.253      4.907
Lig15/out.pdbqt:REMARK VINA RESULT:      -4.8      2.395      4.982
Lig15/out.pdbqt:REMARK VINA RESULT:      -4.8      3.513      6.210
Lig15/out.pdbqt:REMARK VINA RESULT:      -4.7      2.730      4.239
Lig15/out.pdbqt:REMARK VINA RESULT:      -4.6      3.129      5.448
Lig15/out.pdbqt:REMARK VINA RESULT:      -4.6      3.005      5.493
Lig160/out.pdbqt:REMARK VINA RESULT:      -5.4      0.000      0.000
Lig160/out.pdbqt:REMARK VINA RESULT:      -5.3      2.469      4.710
Lig160/out.pdbqt:REMARK VINA RESULT:      -5.2      2.416      3.671
Lig160/out.pdbqt:REMARK VINA RESULT:      -5.2      5.559      8.086
Lig160/out.pdbqt:REMARK VINA RESULT:      -5.2      5.739      6.987
Lig160/out.pdbqt:REMARK VINA RESULT:      -5.1      4.474      6.422
Lig160/out.pdbqt:REMARK VINA RESULT:      -5.1      3.160      5.462
Lig160/out.pdbqt:REMARK VINA RESULT:      -5.1      2.435      4.851
Lig160/out.pdbqt:REMARK VINA RESULT:      -4.9      2.793      3.613
Lig160/out.pdbqt:REMARK VINA RESULT:      -4.9      2.550      4.285
Lig160/out.pdbqt:REMARK VINA RESULT:      -4.6      2.439      4.647
Lig160/out.pdbqt:REMARK VINA RESULT:      -4.6      2.578      3.281
Lig160/out.pdbqt:REMARK VINA RESULT:      -4.6      2.216      3.452
Lig160/out.pdbqt:REMARK VINA RESULT:      -4.5      2.168      3.894
Lig160/out.pdbqt:REMARK VINA RESULT:      -4.5      2.879      3.722
Lig160/out.pdbqt:REMARK VINA RESULT:      -4.5      2.299      2.921
Lig160/out.pdbqt:REMARK VINA RESULT:      -4.5      2.152      4.804
Lig160/out.pdbqt:REMARK VINA RESULT:      -4.4      2.853      4.680
Lig160/out.pdbqt:REMARK VINA RESULT:      -4.2      2.021      3.362
Lig161/out.pdbqt:REMARK VINA RESULT:      -5.7      0.000      0.000
Lig161/out.pdbqt:REMARK VINA RESULT:      -5.4      2.243      4.745
Lig161/out.pdbqt:REMARK VINA RESULT:      -5.4      3.099      4.342
Lig161/out.pdbqt:REMARK VINA RESULT:      -5.2      2.020      2.940
Lig161/out.pdbqt:REMARK VINA RESULT:      -5.1      2.278      3.139
Lig161/out.pdbqt:REMARK VINA RESULT:      -5.1      1.998      4.723
Lig161/out.pdbqt:REMARK VINA RESULT:      -4.9      2.658      5.330
Lig161/out.pdbqt:REMARK VINA RESULT:      -4.8      2.808      5.005
Lig161/out.pdbqt:REMARK VINA RESULT:      -4.8      2.624      5.004
Lig161/out.pdbqt:REMARK VINA RESULT:      -4.6      1.793      4.927
Lig161/out.pdbqt:REMARK VINA RESULT:      -4.6      1.897      4.839
Lig161/out.pdbqt:REMARK VINA RESULT:      -4.6      2.956      4.427
Lig161/out.pdbqt:REMARK VINA RESULT:      -4.5      2.752      4.208
Lig161/out.pdbqt:REMARK VINA RESULT:      -4.5      1.873      4.766
Lig161/out.pdbqt:REMARK VINA RESULT:      -4.4      2.412      5.081
Lig161/out.pdbqt:REMARK VINA RESULT:      -4.4      3.062      5.274
Lig161/out.pdbqt:REMARK VINA RESULT:      -4.4      2.575      4.779
Lig161/out.pdbqt:REMARK VINA RESULT:      -4.4      2.776      4.132
Lig161/out.pdbqt:REMARK VINA RESULT:      -4.3      2.415      4.637
Lig161/out.pdbqt:REMARK VINA RESULT:      -4.2      2.739      5.395
Lig162/out.pdbqt:REMARK VINA RESULT:      -5.7      0.000      0.000
Lig162/out.pdbqt:REMARK VINA RESULT:      -5.4      2.050      4.771
Lig162/out.pdbqt:REMARK VINA RESULT:      -5.3      2.659      4.068
Lig162/out.pdbqt:REMARK VINA RESULT:      -5.3      1.975      2.150
Lig162/out.pdbqt:REMARK VINA RESULT:      -5.0      2.608      3.579
Lig162/out.pdbqt:REMARK VINA RESULT:      -5.0      2.641      4.441
Lig162/out.pdbqt:REMARK VINA RESULT:      -4.9      2.391      4.666
Lig162/out.pdbqt:REMARK VINA RESULT:      -4.8      2.940      4.808
Lig162/out.pdbqt:REMARK VINA RESULT:      -4.7      2.693      3.904
Lig162/out.pdbqt:REMARK VINA RESULT:      -4.7      2.785      5.402
Lig162/out.pdbqt:REMARK VINA RESULT:      -4.6      2.429      3.577
Lig162/out.pdbqt:REMARK VINA RESULT:      -4.5      2.799      5.237
Lig162/out.pdbqt:REMARK VINA RESULT:      -4.5      2.082      3.177
Lig162/out.pdbqt:REMARK VINA RESULT:      -4.4      2.305      2.485
Lig162/out.pdbqt:REMARK VINA RESULT:      -4.4      3.069      4.891
Lig162/out.pdbqt:REMARK VINA RESULT:      -4.4      9.560     11.162
Lig162/out.pdbqt:REMARK VINA RESULT:      -4.4      2.938      5.089
Lig162/out.pdbqt:REMARK VINA RESULT:      -4.3      3.228      5.376
Lig162/out.pdbqt:REMARK VINA RESULT:      -4.3      2.944      4.778
Lig162/out.pdbqt:REMARK VINA RESULT:      -4.3      8.443     10.151
Lig163/out.pdbqt:REMARK VINA RESULT:      -5.5      0.000      0.000
Lig163/out.pdbqt:REMARK VINA RESULT:      -5.4      1.642      2.922
Lig163/out.pdbqt:REMARK VINA RESULT:      -5.3      2.129      4.296
Lig163/out.pdbqt:REMARK VINA RESULT:      -5.2      6.702      7.970
Lig163/out.pdbqt:REMARK VINA RESULT:      -5.1      1.964      3.416
Lig163/out.pdbqt:REMARK VINA RESULT:      -5.1      2.294      3.741
Lig163/out.pdbqt:REMARK VINA RESULT:      -5.0      7.844      9.121
Lig163/out.pdbqt:REMARK VINA RESULT:      -5.0      2.115      3.574
Lig163/out.pdbqt:REMARK VINA RESULT:      -4.9      2.526      3.651
Lig163/out.pdbqt:REMARK VINA RESULT:      -4.9      7.561      8.909
Lig163/out.pdbqt:REMARK VINA RESULT:      -4.9      1.935      3.428
Lig163/out.pdbqt:REMARK VINA RESULT:      -4.7      7.936      9.088
Lig163/out.pdbqt:REMARK VINA RESULT:      -4.7      2.524      4.646
